Performer,url,WeekID,Week Position,Song,gender,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_album,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,month,day,year,artist,years_on_charts
Barbra Streisand,http://www.billboard.com/charts/hot-100/1978-06-17,6/17/78,67,Songbird,female,SongbirdBarbra Streisand,1,,67,1,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",1DDjVHVHHJxN4juFlAdVu4,https://p.scdn.co/mp3-preview/d071b2574ed1dc3227df78bebac73e57bc160978?cid=b8d3901151d34489a160e3cf0ab1fa94,Songbird,0.0,225506.0,22.0,0.35700000000000004,0.191,5.0,-15.888,1.0,0.0279,0.445,0.0,0.0865,0.12300000000000001,66.999,4.0,6,17,1978,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1977-05-21,5/21/77,52,My Heart Belongs To Me,female,My Heart Belongs To MeBarbra Streisand,1,,52,1,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",7u2FvRYl39hmNHklBlsjkm,https://p.scdn.co/mp3-preview/0bfc223d7692ce73093a4084a0f6a6b912395905?cid=b8d3901151d34489a160e3cf0ab1fa94,Superman,0.0,201160.0,43.0,0.27399999999999997,0.209,0.0,-15.722999999999999,0.0,0.0328,0.743,6.84e-06,0.183,0.297,139.316,4.0,5,21,1977,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1972-08-12,8/12/72,39,Sweet Inspiration/Where You Lead,female,Sweet Inspiration/Where You LeadBarbra Streisand,1,41.0,39,8,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",,,,,,,,,,,,,,,,,,,8,12,1972,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1981-07-11,7/11/81,79,Promises,female,PromisesBarbra Streisand,1,69.0,48,8,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",2zj2oanLv5B1RwlqIQYrOD,https://p.scdn.co/mp3-preview/96506896c7ead0a9f9456ec1afb820ac80621a9a?cid=b8d3901151d34489a160e3cf0ab1fa94,Guilty,0.0,261040.0,44.0,0.679,0.38799999999999996,11.0,-15.87,1.0,0.0369,0.0372,0.0009710000000000001,0.135,0.72,97.366,4.0,7,11,1981,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1974-03-30,3/30/74,81,All In Love Is Fair,female,All In Love Is FairBarbra Streisand,1,,81,1,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",5M9TH1OD92fWsWqp5we4mY,https://p.scdn.co/mp3-preview/d3aa397f8b4fb5c0241f4634423e7ffa01900b15?cid=b8d3901151d34489a160e3cf0ab1fa94,The Way We Were,0.0,229506.0,26.0,0.263,0.266,2.0,-12.228,1.0,0.0357,0.887,0.000663,0.0933,0.0712,84.469,4.0,3,30,1974,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1984-09-22,9/22/84,68,Left In The Dark,female,Left In The DarkBarbra Streisand,1,,68,1,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",56Mezqhixz82RQZFcOUz9J,https://p.scdn.co/mp3-preview/d672b1c125809325a38237178bfca8a27e9d2440?cid=b8d3901151d34489a160e3cf0ab1fa94,Emotion,0.0,429733.0,25.0,0.428,0.273,6.0,-20.813000000000002,1.0,0.0444,0.693,0.0,0.115,0.256,122.292,4.0,9,22,1984,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1976-12-11,12/11/76,72,"Evergreen (Love Theme From ""A Star Is Born"")",female,"Evergreen (Love Theme From ""A Star Is Born"")Barbra Streisand",1,,72,1,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",2IcqY68BxP1ONPi3ME6aje,https://p.scdn.co/mp3-preview/5ec8010621349da938c31e2b808b8904bfc0ea39?cid=b8d3901151d34489a160e3cf0ab1fa94,A Star Is Born,0.0,184800.0,66.0,0.335,0.303,9.0,-10.943,1.0,0.0315,0.932,0.0271,0.0907,0.18600000000000003,114.22399999999999,4.0,12,11,1976,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1978-07-29,7/29/78,79,"Love Theme From ""Eyes Of Laura Mars"" (Prisoner)",female,"Love Theme From ""Eyes Of Laura Mars"" (Prisoner)Barbra Streisand",1,,79,1,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",2X51AKflJTB6IVPwrbMtMS,https://p.scdn.co/mp3-preview/0873fd0e1ee1d43411404bf1e6b7553f17af1698?cid=b8d3901151d34489a160e3cf0ab1fa94,Barbra Streisand's Greatest Hits Volume II,0.0,233200.0,23.0,0.349,0.42700000000000005,4.0,-13.095999999999998,0.0,0.0365,0.271,9.73e-05,0.442,0.273,126.029,4.0,7,29,1978,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1973-01-27,1/27/73,82,Didn't We,female,Didn't WeBarbra Streisand,1,82.0,82,8,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",3AQ0Z2PzX6oelpmBt7222A,https://p.scdn.co/mp3-preview/7d14e66744126b73543d8c681101a5a1da77f2ce?cid=b8d3901151d34489a160e3cf0ab1fa94,Back to Brooklyn,0.0,176840.0,17.0,0.25,0.308,6.0,-12.112,0.0,0.039,0.877,2.99e-06,0.772,0.2,60.607,4.0,1,27,1973,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1985-03-09,3/9/85,81,Emotion,female,EmotionBarbra Streisand,1,,81,1,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",1NlhlIhzRwORlIPw0PkwOg,https://p.scdn.co/mp3-preview/2d7a1743363600c3e09a8ef27ee01aae7cca3231?cid=b8d3901151d34489a160e3cf0ab1fa94,Emotion,0.0,296093.0,21.0,0.632,0.44299999999999995,2.0,-16.362000000000002,1.0,0.0389,0.633,6.84e-06,0.0896,0.669,109.573,4.0,3,9,1985,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1965-07-03,7/3/65,84,My Man,female,My ManBarbra Streisand,1,,84,1,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",101tKsNj1azODLsJbZZNiM,https://p.scdn.co/mp3-preview/f4f83004d527b75cde4c51aaec6ae17645d37348?cid=b8d3901151d34489a160e3cf0ab1fa94,Funny Girl - Original Soundtrack Recording,0.0,131626.0,44.0,0.24600000000000002,0.27399999999999997,4.0,-12.489,1.0,0.033,0.843,0.0,0.152,0.16699999999999998,82.787,4.0,7,3,1965,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1982-02-20,2/20/82,86,Memory,female,MemoryBarbra Streisand,1,,86,1,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",0I3cUqffwmH2mMUHIfpC0l,https://p.scdn.co/mp3-preview/3ecd3b57130b275f4426e057e5ce50eab396c187?cid=b8d3901151d34489a160e3cf0ab1fa94,Memories,0.0,235160.0,56.0,0.18,0.24,10.0,-14.889000000000001,1.0,0.0412,0.41600000000000004,0.000696,0.105,0.11900000000000001,75.535,5.0,2,20,1982,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1966-10-15,10/15/66,89,Free Again,female,Free AgainBarbra Streisand,1,,89,1,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",0DgNKctHOKIybU3kIjcX0P,https://p.scdn.co/mp3-preview/83968874c8acb652c48c2d64795b7d14f94dce32?cid=b8d3901151d34489a160e3cf0ab1fa94,Barbra Streisand's Greatest Hits,0.0,221666.0,16.0,0.285,0.151,8.0,-15.359000000000002,0.0,0.0352,0.879,7.900000000000001e-05,0.264,0.17,88.85,4.0,10,15,1966,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1971-10-16,10/16/71,90,Mother,female,MotherBarbra Streisand,1,,90,1,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",5RSwTgz0codolRnFFcGzE2,https://p.scdn.co/mp3-preview/655ae2b5b3978c3e5db63c4f5532b71062a2ca7f?cid=b8d3901151d34489a160e3cf0ab1fa94,Barbra Joan Streisand,0.0,275666.0,17.0,0.226,0.273,7.0,-15.652000000000001,1.0,0.0352,0.0689,0.0723,0.0998,0.10300000000000001,120.85,4.0,10,16,1971,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1980-01-12,1/12/80,90,Kiss Me In The Rain,female,Kiss Me In The RainBarbra Streisand,1,,90,1,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",4sXt4EiUMTpfa5GNUXU2hi,https://p.scdn.co/mp3-preview/8aa5896dba22748bc294cd2335cae6ed07775967?cid=b8d3901151d34489a160e3cf0ab1fa94,Wet,0.0,260800.0,19.0,0.33799999999999997,0.342,7.0,-14.583,1.0,0.0434,0.726,0.0,0.13699999999999998,0.265,133.214,4.0,1,12,1980,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1971-05-15,5/15/71,92,Flim Flam Man,female,Flim Flam ManBarbra Streisand,1,,92,1,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",6nTlec1eMRmkeXjZ7X9TBT,https://p.scdn.co/mp3-preview/63dac1a4f8c9a864121e498279de85eeddbe8cd1?cid=b8d3901151d34489a160e3cf0ab1fa94,Stoney End,0.0,150773.0,13.0,0.551,0.578,6.0,-12.484000000000002,0.0,0.0492,0.342,0.0,0.41700000000000004,0.778,116.693,4.0,5,15,1971,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1979-06-16,6/16/79,75,The Main Event/Fight,female,The Main Event/FightBarbra Streisand,1,,75,1,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",,,,,,,,,,,,,,,,,,,6,16,1979,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1967-08-26,8/26/67,92,Stout-Hearted Men,female,Stout-Hearted MenBarbra Streisand,1,,92,1,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",,,,,,,,,,,,,,,,,,,8,26,1967,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1966-05-21,5/21/66,98,"Sam, You Made The Pants Too Long",female,"Sam, You Made The Pants Too LongBarbra Streisand",1,,98,1,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",1k9rx6o8vBnaWTBoYsjM68,https://p.scdn.co/mp3-preview/338b266b9eaab88547c60897ce2b9eaab22d41b3?cid=b8d3901151d34489a160e3cf0ab1fa94,Barbra Streisand's Greatest Hits,0.0,124026.0,15.0,0.34700000000000003,0.258,11.0,-15.689,0.0,0.0439,0.8079999999999999,0.0,0.307,0.36200000000000004,175.58700000000002,3.0,5,21,1966,Barbra Streisand,20
Barbra Streisand,http://www.billboard.com/charts/hot-100/1983-10-22,10/22/83,80,The Way He Makes Me Feel,female,The Way He Makes Me FeelBarbra Streisand,1,,80,1,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",6WpvSZEayPZvQSHEghFEp8,https://p.scdn.co/mp3-preview/b2d6bd96059452bfbffb310e00725a3232ff18ed?cid=b8d3901151d34489a160e3cf0ab1fa94,Yentl,0.0,225960.0,38.0,0.20199999999999999,0.19699999999999998,11.0,-15.960999999999999,0.0,0.0398,0.8290000000000001,4.8e-05,0.371,0.0894,89.19,3.0,10,22,1983,Barbra Streisand,20
